TEST #1
0.12626262626262627,0.17676767676767677
0.33496332518337407,0.42053789731051344
TEST #2
0.5808080808080808,0.2777777777777778
0.7188264058679706,0.6797066014669927
TEST #3
0.5757575757575758,0.25252525252525254
0.7212713936430318,0.6479217603911981
TEST #4
0.29797979797979796,0.23737373737373738
0.34474327628361856,0.5770171149144254
TEST #5
0.47474747474747475,0.1919191919191919
0.5770171149144254,0.5550122249388753
TEST #6
0.3838383838383838,0.12626262626262627
0.7310513447432763,0.3594132029339853
TEST #7
0.2878787878787879,0.08585858585858586
0.5941320293398533,0.3740831295843521
TEST #1
0.2781456953642384,0.2582781456953642
0.33496332518337407,0.42053789731051344
TEST #2
0.7218543046357616,0.5629139072847682
0.7188264058679706,0.6797066014669927
TEST #3
0.7152317880794702,0.5761589403973509
0.7212713936430318,0.6479217603911981
TEST #4
0.33112582781456956,0.4768211920529801
0.34474327628361856,0.5770171149144254
TEST #5
0.5231788079470199,0.45695364238410596
0.5770171149144254,0.5550122249388753
TEST #6
0.6887417218543046,0.304635761589404
0.7310513447432763,0.3594132029339853
TEST #7
0.5364238410596026,0.2847682119205298
0.5941320293398533,0.3740831295843521
